date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-01,Washington,53,17,3,0.022324673504933033,0.003939648265576417,West
2020-03-02,California,6,38,0,0.009617277165093951,0.0,West
2020-03-02,Oregon,41,2,0,0.004741879353786165,0.0,West
2020-03-02,Utah,49,1,0,0.0031191924535505454,0.0,West
2020-03-02,Washington,53,23,6,0.030203970036085867,0.007879296531152834,West
2020-03-03,California,6,45,0,0.01138888085340073,0.0,West
2020-03-03,Oregon,41,2,0,0.004741879353786165,0.0,West
2020-03-03,Utah,49,1,0,0.0031191924535505454,0.0,West
2020-03-03,Washington,53,32,10,0.04202291483281512,0.013132160885254724,West
2020-03-04,California,6,55,1,0.013919743265267561,0.0002530862411866829,West
2020-03-04,Oregon,41,2,0,0.004741879353786165,0.0,West
2020-03-04,Utah,49,1,0,0.0031191924535505454,0.0,West
2020-03-04,Washington,53,47,11,0.061721156160697205,0.014445376973780196,West
2020-03-05,California,6,67,1,0.016956778159507756,0.0002530862411866829,West
2020-03-05,Colorado,8,2,0,0.003472984349343328,0.0,West
2020-03-05,Nevada,32,2,0,0.006493177618276477,0.0,West
2020-03-05,Oregon,41,2,0,0.004741879353786165,0.0,West
2020-03-05,Utah,49,1,0,0.0031191924535505454,0.0,West
2020-03-05,Washington,53,75,11,0.09849120663941044,0.014445376973780196,West
2020-03-06,California,6,81,1,0.020499985536121316,0.0002530862411866829,West
2020-03-06,Colorado,8,8,0,0.013891937397373311,0.0,West
2020-03-06,Nevada,32,2,0,0.006493177618276477,0.0,West
2020-03-06,Oregon,41,2,0,0.004741879353786165,0.0,West
2020-03-06,Utah,49,3,0,0.009357577360651638,0.0,West
2020-03-06,Washington,53,86,12,0.11293658361319063,0.01575859306230567,West
2020-03-07,California,6,100,1,0.025308624118668292,0.0002530862411866829,West
2020-03-07,Colorado,8,8,0,0.013891937397373311,0.0,West
2020-03-07,Nevada,32,2,0,0.006493177618276477,0.0,West
2020-03-07,Oregon,41,6,0,0.014225638061358495,0.0,West
2020-03-07,Utah,49,3,0,0.009357577360651638,0.0,West
2020-03-07,Washington,53,110,16,0.14445376973780197,0.02101145741640756,West
2020-03-08,California,6,112,1,0.028345659012908486,0.0002530862411866829,West
2020-03-08,Colorado,8,8,0,0.013891937397373311,0.0,West
2020-03-08,Nevada,32,4,0,0.012986355236552954,0.0,West
2020-03-08,Oregon,41,13,0,0.030822215799610073,0.0,West
2020-03-08,Utah,49,3,0,0.009357577360651638,0.0,West
2020-03-08,Washington,53,141,19,0.18516346848209161,0.024951105681983977,West
2020-03-09,California,6,172,2,0.043530833484109466,0.0005061724823733658,West
2020-03-09,Colorado,8,12,0,0.02083790609605997,0.0,West
2020-03-09,Nevada,32,4,0,0.012986355236552954,0.0,West
2020-03-09,Oregon,41,13,0,0.030822215799610073,0.0,West
2020-03-09,Utah,49,3,0,0.009357577360651638,0.0,West
2020-03-09,Washington,53,179,22,0.23506567984605958,0.028890753947560393,West
2020-03-10,California,6,179,3,0.04530243717241624,0.0007592587235600488,West
2020-03-10,Colorado,8,17,0,0.029520366969418288,0.0,West
2020-03-10,Nevada,32,4,0,0.012986355236552954,0.0,West
2020-03-10,Oregon,41,14,0,0.03319315547650316,0.0,West
2020-03-10,Utah,49,4,0,0.012476769814202182,0.0,West
2020-03-10,Washington,53,279,24,0.3663872886986068,0.03151718612461134,West
2020-03-11,California,6,202,4,0.05112342071970995,0.0010123449647467316,West
2020-03-11,Colorado,8,34,0,0.059040733938836576,0.0,West
2020-03-11,Nevada,32,7,0,0.022726121663967667,0.0,West
2020-03-11,Oregon,41,20,0,0.04741879353786165,0.0,West
2020-03-11,Utah,49,5,0,0.015595962267752728,0.0,West
2020-03-11,Washington,53,338,29,0.4438670379216097,0.0380832665672387,West
2020-03-11,Wyoming,56,1,0,0.017278349019194516,0.0,West
2020-03-12,California,6,252,4,0.0637777327790441,0.0010123449647467316,West
2020-03-12,Colorado,8,49,1,0.08508811655891153,0.001736492174671664,West
2020-03-12,Nevada,32,11,0,0.03571247690052062,0.0,West
2020-03-12,Oregon,41,30,0,0.07112819030679247,0.0,West
2020-03-12,Utah,49,7,0,0.02183434717485382,0.0,West
2020-03-12,Washington,53,419,32,0.5502375410921729,0.04202291483281512,West
2020-03-12,Wyoming,56,1,0,0.017278349019194516,0.0,West
2020-03-13,California,6,320,5,0.08098759717973854,0.0012654312059334147,West
2020-03-13,Colorado,8,78,2,0.1354463896243898,0.003472984349343328,West
2020-03-13,Idaho,16,1,0,0.00559576736156771,0.0,West
2020-03-13,Montana,30,4,0,0.03742592006946251,0.0,West
2020-03-13,Nevada,32,19,0,0.06168518737362653,0.0,West
2020-03-13,Oregon,41,30,0,0.07112819030679247,0.0,West
2020-03-13,Utah,49,7,0,0.02183434717485382,0.0,West
2020-03-13,Washington,53,511,37,0.6710534212365165,0.048588995275442484,West
2020-03-13,Wyoming,56,2,0,0.03455669803838903,0.0,West
2020-03-14,California,6,381,5,0.0964258578921262,0.0012654312059334147,West
2020-03-14,Colorado,8,103,2,0.1788586939911814,0.003472984349343328,West
2020-03-14,Idaho,16,5,0,0.02797883680783855,0.0,West
2020-03-14,Montana,30,6,0,0.05613888010419377,0.0,West
2020-03-14,Nevada,32,21,0,0.06817836499190301,0.0,West
2020-03-14,Oregon,41,36,1,0.08535382836815097,0.0023709396768930827,West
2020-03-14,Utah,49,21,0,0.06550304152456146,0.0,West
2020-03-14,Washington,53,609,40,0.7997485979120127,0.052528643541018896,West
2020-03-14,Wyoming,56,3,0,0.05183504705758355,0.0,West
2020-03-15,California,6,478,6,0.12097522328723444,0.0015185174471200975,West
2020-03-15,Colorado,8,136,2,0.2361629357553463,0.003472984349343328,West
2020-03-15,Idaho,16,5,0,0.02797883680783855,0.0,West
2020-03-15,Montana,30,6,0,0.05613888010419377,0.0,West
2020-03-15,Nevada,32,26,0,0.0844113090375942,0.0,West
2020-03-15,Oregon,41,39,1,0.09246664739883022,0.0023709396768930827,West
2020-03-15,Utah,49,29,0,0.09045658115296583,0.0,West
2020-03-15,Washington,53,675,42,0.8864208597546939,0.055155075718069844,West
2020-03-15,Wyoming,56,3,0,0.05183504705758355,0.0,West
2020-03-16,California,6,588,11,0.14881470981776956,0.002783948653053512,West
2020-03-16,Colorado,8,161,2,0.2795752401221379,0.003472984349343328,West
2020-03-16,Idaho,16,5,0,0.02797883680783855,0.0,West
2020-03-16,Montana,30,8,0,0.07485184013892501,0.0,West
2020-03-16,Nevada,32,45,1,0.14609649641122072,0.0032465888091382385,West
2020-03-16,Oregon,41,46,1,0.1090632251370818,0.0023709396768930827,West
2020-03-16,Utah,49,40,0,0.12476769814202182,0.0,West
2020-03-16,Washington,53,794,48,1.0426935742892252,0.06303437224922268,West
2020-03-16,Wyoming,56,10,0,0.17278349019194517,0.0,West
2020-03-17,California,6,732,14,0.1852591285486519,0.0035432073766135607,West
2020-03-17,Colorado,8,183,3,0.31777806796491453,0.005209476524014992,West
2020-03-17,Idaho,16,9,0,0.05036190625410939,0.0,West
