date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-04,Illinois,17,4,0,0.0031566102456781864,0.0,Midwest
2020-03-04,Nebraska,31,13,0,0.06720402314299775,0.0,Midwest
2020-03-04,Wisconsin,55,1,0,0.0017174947796746174,0.0,Midwest
2020-03-05,Illinois,17,5,0,0.003945762807097733,0.0,Midwest
2020-03-05,Nebraska,31,13,0,0.06720402314299775,0.0,Midwest
2020-03-05,Wisconsin,55,1,0,0.0017174947796746174,0.0,Midwest
2020-03-06,Illinois,17,6,0,0.004734915368517279,0.0,Midwest
2020-03-06,Indiana,18,1,0,0.001485394340261361,0.0,Midwest
2020-03-06,Minnesota,27,1,0,0.0017731653412846795,0.0,Midwest
2020-03-06,Nebraska,31,14,0,0.07237356338476682,0.0,Midwest
2020-03-06,Wisconsin,55,1,0,0.0017174947796746174,0.0,Midwest
2020-03-07,Illinois,17,6,0,0.004734915368517279,0.0,Midwest
2020-03-07,Indiana,18,1,0,0.001485394340261361,0.0,Midwest
2020-03-07,Kansas,20,1,0,0.0034325170578935194,0.0,Midwest
2020-03-07,Minnesota,27,1,0,0.0017731653412846795,0.0,Midwest
2020-03-07,Missouri,29,1,0,0.0016293470163723305,0.0,Midwest
2020-03-07,Nebraska,31,14,0,0.07237356338476682,0.0,Midwest
2020-03-07,Wisconsin,55,1,0,0.0017174947796746174,0.0,Midwest
2020-03-08,Illinois,17,7,0,0.005524067929936826,0.0,Midwest
2020-03-08,Indiana,18,2,0,0.002970788680522722,0.0,Midwest
2020-03-08,Iowa,19,3,0,0.00950850535804277,0.0,Midwest
2020-03-08,Kansas,20,1,0,0.0034325170578935194,0.0,Midwest
2020-03-08,Minnesota,27,2,0,0.003546330682569359,0.0,Midwest
2020-03-08,Missouri,29,1,0,0.0016293470163723305,0.0,Midwest
2020-03-08,Nebraska,31,16,0,0.08271264386830493,0.0,Midwest
2020-03-08,Wisconsin,55,1,0,0.0017174947796746174,0.0,Midwest
2020-03-09,Illinois,17,11,0,0.008680678175615013,0.0,Midwest
2020-03-09,Indiana,18,4,0,0.005941577361045444,0.0,Midwest
2020-03-09,Iowa,19,8,0,0.02535601428811405,0.0,Midwest
2020-03-09,Kansas,20,1,0,0.0034325170578935194,0.0,Midwest
2020-03-09,Minnesota,27,2,0,0.003546330682569359,0.0,Midwest
2020-03-09,Missouri,29,1,0,0.0016293470163723305,0.0,Midwest
2020-03-09,Nebraska,31,16,0,0.08271264386830493,0.0,Midwest
2020-03-09,Ohio,39,3,0,0.0025664935709336046,0.0,Midwest
2020-03-09,Wisconsin,55,2,0,0.0034349895593492347,0.0,Midwest
2020-03-10,Illinois,17,19,0,0.014993898666971385,0.0,Midwest
2020-03-10,Indiana,18,6,0,0.008912366041568167,0.0,Midwest
2020-03-10,Iowa,19,13,0,0.04120352321818533,0.0,Midwest
2020-03-10,Kansas,20,1,0,0.0034325170578935194,0.0,Midwest
2020-03-10,Michigan,26,2,0,0.0020026320593155584,0.0,Midwest
2020-03-10,Minnesota,27,3,0,0.0053194960238540385,0.0,Midwest
2020-03-10,Missouri,29,1,0,0.0016293470163723305,0.0,Midwest
2020-03-10,Nebraska,31,17,0,0.087882184110074,0.0,Midwest
2020-03-10,Ohio,39,3,0,0.0025664935709336046,0.0,Midwest
2020-03-10,South Dakota,46,5,1,0.05651895250034194,0.011303790500068387,Midwest
2020-03-10,Wisconsin,55,3,0,0.005152484339023852,0.0,Midwest
2020-03-11,Illinois,17,25,0,0.019728814035488665,0.0,Midwest
2020-03-11,Indiana,18,11,0,0.016339337742874972,0.0,Midwest
2020-03-11,Iowa,19,14,0,0.04437302500419959,0.0,Midwest
2020-03-11,Kansas,20,1,0,0.0034325170578935194,0.0,Midwest
2020-03-11,Michigan,26,2,0,0.0020026320593155584,0.0,Midwest
2020-03-11,Minnesota,27,5,0,0.008865826706423397,0.0,Midwest
2020-03-11,Missouri,29,1,0,0.0016293470163723305,0.0,Midwest
2020-03-11,Nebraska,31,23,0,0.11889942556068833,0.0,Midwest
2020-03-11,North Dakota,38,1,0,0.01312229188701182,0.0,Midwest
2020-03-11,Ohio,39,4,0,0.003421991427911473,0.0,Midwest
2020-03-11,South Dakota,46,8,1,0.0904303240005471,0.011303790500068387,Midwest
2020-03-11,Wisconsin,55,6,0,0.010304968678047704,0.0,Midwest
2020-03-12,Illinois,17,32,0,0.02525288196542549,0.0,Midwest
2020-03-12,Indiana,18,12,0,0.017824732083136334,0.0,Midwest
2020-03-12,Iowa,19,16,0,0.0507120285762281,0.0,Midwest
2020-03-12,Kansas,20,5,1,0.017162585289467597,0.0034325170578935194,Midwest
2020-03-12,Michigan,26,12,0,0.01201579235589335,0.0,Midwest
2020-03-12,Minnesota,27,9,0,0.015958488071562114,0.0,Midwest
2020-03-12,Missouri,29,2,0,0.003258694032744661,0.0,Midwest
2020-03-12,Nebraska,31,24,0,0.1240689658024574,0.0,Midwest
2020-03-12,North Dakota,38,1,0,0.01312229188701182,0.0,Midwest
2020-03-12,Ohio,39,5,0,0.004277489284889341,0.0,Midwest
2020-03-12,South Dakota,46,8,1,0.0904303240005471,0.011303790500068387,Midwest
2020-03-12,Wisconsin,55,8,0,0.013739958237396939,0.0,Midwest
2020-03-13,Illinois,17,46,0,0.03630101782529914,0.0,Midwest
2020-03-13,Indiana,18,12,0,0.017824732083136334,0.0,Midwest
2020-03-13,Iowa,19,17,0,0.05388153036224236,0.0,Midwest
2020-03-13,Kansas,20,6,1,0.020595102347361116,0.0034325170578935194,Midwest
2020-03-13,Michigan,26,25,0,0.02503290074144448,0.0,Midwest
2020-03-13,Minnesota,27,14,0,0.024824314777985513,0.0,Midwest
2020-03-13,Missouri,29,4,0,0.006517388065489322,0.0,Midwest
2020-03-13,Nebraska,31,27,0,0.13957758652776456,0.0,Midwest
2020-03-13,North Dakota,38,1,0,0.01312229188701182,0.0,Midwest
2020-03-13,Ohio,39,13,0,0.011121472140712286,0.0,Midwest
2020-03-13,South Dakota,46,9,1,0.10173411450061548,0.011303790500068387,Midwest
2020-03-13,Wisconsin,55,19,0,0.03263240081381773,0.0,Midwest
2020-03-14,Illinois,17,66,0,0.05208406905369008,0.0,Midwest
2020-03-14,Indiana,18,15,0,0.022280915103920416,0.0,Midwest
2020-03-14,Iowa,19,18,0,0.05705103214825662,0.0,Midwest
2020-03-14,Kansas,20,8,1,0.027460136463148155,0.0034325170578935194,Midwest
2020-03-14,Michigan,26,33,0,0.03304342897870671,0.0,Midwest
2020-03-14,Minnesota,27,21,0,0.03723647216697827,0.0,Midwest
2020-03-14,Missouri,29,5,0,0.008146735081861653,0.0,Midwest
2020-03-14,Nebraska,31,29,0,0.14991666701130268,0.0,Midwest
2020-03-14,North Dakota,38,1,0,0.01312229188701182,0.0,Midwest
2020-03-14,Ohio,39,26,0,0.022242944281424572,0.0,Midwest
2020-03-14,South Dakota,46,9,1,0.10173411450061548,0.011303790500068387,Midwest
2020-03-14,Wisconsin,55,27,0,0.046372359051214666,0.0,Midwest
2020-03-15,Illinois,17,94,0,0.07418034077343738,0.0,Midwest
2020-03-15,Indiana,18,19,0,0.02822249246496586,0.0,Midwest
2020-03-15,Iowa,19,22,0,0.06972903929231364,0.0,Midwest
2020-03-15,Kansas,20,9,1,0.030892653521041674,0.0034325170578935194,Midwest
2020-03-15,Michigan,26,53,0,0.0530697495718623,0.0,Midwest
2020-03-15,Minnesota,27,35,0,0.06206078694496378,0.0,Midwest
2020-03-15,Missouri,29,5,0,0.008146735081861653,0.0,Midwest
2020-03-15,Nebraska,31,31,0,0.1602557474948408,0.0,Midwest
2020-03-15,North Dakota,38,1,0,0.01312229188701182,0.0,Midwest
2020-03-15,Ohio,39,37,0,0.031653420708181126,0.0,Midwest
2020-03-15,South Dakota,46,9,1,0.10173411450061548,0.011303790500068387,Midwest
2020-03-15,Wisconsin,55,33,0,0.05667732772926237,0.0,Midwest
2020-03-16,Illinois,17,104,0,0.08207186638763285,0.0,Midwest
2020-03-16,Indiana,18,24,1,0.03564946416627267,0.001485394340261361,Midwest
2020-03-16,Iowa,19,22,0,0.06972903929231364,0.0,Midwest
2020-03-16,Kansas,20,11,1,0.03775768763682871,0.0034325170578935194,Midwest
2020-03-16,Michigan,26,54,0,0.05407106560152008,0.0,Midwest
2020-03-16,Minnesota,27,54,0,0.09575092842937269,0.0,Midwest
2020-03-16,Missouri,29,9,0,0.014664123147350975,0.0,Midwest
2020-03-16,Nebraska,31,33,0,0.1705948279783789,0.0,Midwest
2020-03-16,North Dakota,38,1,0,0.01312229188701182,0.0,Midwest
2020-03-16,Ohio,39,50,0,0.04277489284889341,0.0,Midwest
2020-03-16,South Dakota,46,10,1,0.11303790500068388,0.011303790500068387,Midwest
2020-03-16,Wisconsin,55,47,0,0.08072225464470702,0.0,Midwest
2020-03-17,Illinois,17,159,1,0.1254752572657079,0.0007891525614195466,Midwest
2020-03-17,Indiana,18,30,2,0.04456183020784083,0.002970788680522722,Midwest
2020-03-17,Iowa,19,29,0,0.09191555179441344,0.0,Midwest
2020-03-17,Kansas,20,17,1,0.05835278998418983,0.0034325170578935194,Midwest
2020-03-17,Michigan,26,65,0,0.06508554192775565,0.0,Midwest
2020-03-17,Minnesota,27,60,0,0.10638992047708076,0.0,Midwest
2020-03-17,Missouri,29,16,0,0.02606955226195729,0.0,Midwest
2020-03-17,Nebraska,31,36,0,0.1861034487036861,0.0,Midwest
2020-03-17,North Dakota,38,5,0,0.0656114594350591,0.0,Midwest
2020-03-17,Ohio,39,67,0,0.05731835641751717,0.0,Midwest
2020-03-17,South Dakota,46,11,1,0.12434169550075226,0.011303790500068387,Midwest
2020-03-17,Wisconsin,55,72,0,0.12365962413657244,0.0,Midwest
2020-03-18,Illinois,17,286,1,0.22569763256599032,0.0007891525614195466,Midwest
2020-03-18,Indiana,18,39,2,0.05793037927019308,0.002970788680522722,Midwest
2020-03-18,Iowa,19,38,0,0.12044106786854174,0.0,Midwest
2020-03-18,Kansas,20,22,1,0.07551537527365743,0.0034325170578935194,Midwest
2020-03-18,Michigan,26,80,1,0.08010528237262234,0.0010013160296577792,Midwest
2020-03-18,Minnesota,27,77,0,0.13653373127892032,0.0,Midwest
2020-03-18,Missouri,29,21,1,0.034216287343818944,0.0016293470163723305,Midwest
2020-03-18,Nebraska,31,43,0,0.2222902303960695,0.0,Midwest
2020-03-18,North Dakota,38,7,0,0.09185604320908274,0.0,Midwest
2020-03-18,Ohio,39,90,0,0.07699480712800814,0.0,Midwest
2020-03-18,South Dakota,46,11,1,0.12434169550075226,0.011303790500068387,Midwest
2020-03-18,Wisconsin,55,106,0,0.18205444664550943,0.0,Midwest
